Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
103.54,45.5,136.4545,2.999
103.56,46,137.954,2.999
103.58,45.5,136.4317,2.9985
103.6,45.5,136.3862,2.9975
103.62,45.5,136.4317,2.9985
103.64,46,137.885,2.9975
103.66,45.5,136.4317,2.9985
103.68,45.5,136.4317,2.9985
103.7,37,110.9075,2.9975
103.72,37,110.963,2.999
103.74,37.5,112.4438,2.9985
103.76,37.5,112.4438,2.9985
103.78,37,110.963,2.999
103.8,37,110.963,2.999
103.82,37,110.889,2.997
103.84,37,110.9445,2.9985
103.88,37,110.963,2.999
103.9,37,110.9445,2.9985
103.92,37,110.9445,2.9985
103.94,37.5,112.4062,2.9975
103.96,37.5,112.4438,2.9985
103.98,37,110.9445,2.9985
104,37,110.9445,2.9985
104.02,37,110.963,2.999
104.04,37.5,112.4438,2.9985
104.06,37.5,112.4062,2.9975
104.08,37,110.9075,2.9975
104.1,37,110.9445,2.9985
104.12,37,110.9445,2.9985
104.14,37.5,112.4062,2.9975
104.16,37,110.9075,2.9975
104.18,37,110.9445,2.9985
104.2,37,110.963,2.999
104.22,37,110.9445,2.9985
104.24,37.5,112.4625,2.999
104.26,37.5,112.4438,2.9985
104.28,37,110.9445,2.9985
104.3,37,110.963,2.999
104.32,37,110.9445,2.9985
104.34,37,110.9445,2.9985
104.36,40,119.94,2.9985
104.38,39.5,118.4408,2.9985
104.4,39.5,118.4408,2.9985
104.42,39.5,118.4605,2.999
104.44,40,119.96,2.999
104.46,40,119.9,2.9975
104.48,40,119.94,2.9985
104.5,39.5,118.4408,2.9985
104.52,39.5,118.4408,2.9985
104.54,39.5,118.4012,2.9975
104.56,39.5,118.4605,2.999
104.58,39.5,118.4408,2.9985
104.6,39.5,118.4408,2.9985
104.62,39.5,118.4408,2.9985
104.64,39.5,118.4408,2.9985
104.66,39.5,118.4408,2.9985
104.68,39.5,118.4605,2.999
104.7,48.5,145.4273,2.9985
104.72,48,143.928,2.9985
104.74,47.5,142.4288,2.9985
104.76,48.5,145.4273,2.9985
104.78,48.5,145.4515,2.999
104.8,48.5,145.4515,2.999
104.82,48.5,145.4273,2.9985
104.84,48.5,145.4515,2.999
104.86,48.5,145.4515,2.999
104.88,48.5,145.4273,2.9985
104.9,48.5,145.4515,2.999
104.92,48.5,145.4515,2.999
104.94,48.5,145.4273,2.9985
104.96,48.5,145.4273,2.9985
104.98,48.5,145.4273,2.9985
105,48.5,145.4273,2.9985
105.02,48.5,145.4273,2.9985
105.04,48.5,145.4273,2.9985
105.06,48.5,145.4273,2.9985
105.08,48.5,145.4273,2.9985
105.1,48.5,145.4515,2.999
105.12,48.5,145.4515,2.999
105.14,48.5,145.4273,2.9985
105.16,48.5,145.4273,2.9985
105.18,48.5,145.4273,2.9985
105.2,48.5,145.4273,2.9985
105.22,48.5,145.4273,2.9985
105.24,48.5,145.4515,2.999
105.26,48.5,145.4273,2.9985
105.28,48.5,145.3788,2.9975
105.3,48.5,145.4515,2.999
105.32,48.5,145.3788,2.9975
105.34,48.5,145.4273,2.9985
105.36,48.5,145.4273,2.9985
105.38,48.5,145.4515,2.999
105.4,48.5,145.4273,2.9985
105.42,48.5,145.4273,2.9985
105.44,48.5,145.4273,2.9985
105.46,48.5,145.3788,2.9975
105.48,48.5,145.4273,2.9985
105.5,48.5,145.3788,2.9975
105.52,48.5,145.3788,2.9975
105.54,48.5,145.4515,2.999
105.56,48.5,145.4273,2.9985
105.58,48.5,145.4273,2.9985
105.6,48.5,145.4273,2.9985
105.62,48.5,145.4273,2.9985
105.64,48.5,145.4273,2.9985
105.66,47.5,142.4525,2.999
105.68,47.5,142.3812,2.9975
105.7,39.5,118.4012,2.9975
105.72,39.5,118.4408,2.9985
105.74,39.5,118.4408,2.9985
105.76,39.5,118.4408,2.9985
105.78,39.5,118.4408,2.9985
105.8,39.5,118.4408,2.9985
105.82,39.5,118.4408,2.9985
105.84,39.5,118.4408,2.9985
105.86,39.5,118.4408,2.9985
105.88,39.5,118.4408,2.9985
105.9,39.5,118.4605,2.999
105.92,39.5,118.4408,2.9985
105.94,39.5,118.4408,2.9985
105.96,39.5,118.4605,2.999
105.98,39.5,118.4605,2.999
106,39.5,118.4605,2.999
106.02,39.5,118.4605,2.999
106.04,39,116.9415,2.9985
106.06,39.5,118.4012,2.9975
106.08,39.5,118.4605,2.999
106.1,39.5,118.4408,2.9985
106.12,39.5,118.4408,2.9985
106.14,39.5,118.4408,2.9985
106.16,39.5,118.4408,2.9985
106.18,39.5,118.4408,2.9985
106.2,39.5,118.4408,2.9985
106.22,38.5,115.4037,2.9975
106.24,39.5,118.4408,2.9985
106.26,39.5,118.4012,2.9975
106.28,39.5,118.4408,2.9985
106.3,39.5,118.4408,2.9985
106.32,39.5,118.4408,2.9985
106.34,39.5,118.4408,2.9985
106.36,39.5,118.4408,2.9985
106.38,39.5,118.4408,2.9985
106.4,39.5,118.4408,2.9985
106.42,39.5,118.4408,2.9985
106.44,39.5,118.4408,2.9985
106.46,39.5,118.4408,2.9985
106.48,39.5,118.4012,2.9975
106.5,39.5,118.4408,2.9985
106.52,39.5,118.4408,2.9985
106.54,39.5,118.4012,2.9975
106.56,39.5,118.4408,2.9985
106.58,37,110.9445,2.9985
106.6,37,110.963,2.999
106.62,37,110.9445,2.9985
106.64,37,110.963,2.999
106.66,37,110.9445,2.9985
106.68,37,110.9075,2.9975
106.7,45.5,136.4317,2.9985
106.72,45.5,136.4317,2.9985
106.74,45.5,136.4317,2.9985
106.76,45,134.8875,2.9975
106.78,45.5,136.4317,2.9985
106.8,45.5,136.4545,2.999
106.82,45.5,136.4545,2.999
106.84,45.5,136.4317,2.9985
106.86,45.5,136.4317,2.9985
106.88,45.5,136.4317,2.9985
106.9,45.5,136.4545,2.999
106.92,45.5,136.4317,2.9985
106.94,45.5,136.3862,2.9975
106.96,45.5,136.4772,2.9995
106.98,45.5,136.4317,2.9985
107,45.5,136.4317,2.9985
107.02,45.5,136.4317,2.9985
107.04,45.5,136.4545,2.999
107.06,45.5,136.4317,2.9985
107.08,45.5,136.4317,2.9985
107.1,45.5,136.4545,2.999
107.12,45,134.8875,2.9975
107.14,46,137.931,2.9985
107.16,45.5,136.4317,2.9985
107.18,45.5,136.4317,2.9985
107.2,45.5,136.4317,2.9985
107.22,45.5,136.3862,2.9975
107.24,45.5,136.4317,2.9985
107.26,45.5,136.4317,2.9985
107.28,45.5,136.4317,2.9985
107.3,45.5,136.4317,2.9985
107.32,45.5,136.4317,2.9985
107.34,45.5,136.3862,2.9975
107.36,45.5,136.4317,2.9985
107.38,45.5,136.4317,2.9985
107.4,45.5,136.4317,2.9985
107.42,45.5,136.3862,2.9975
107.44,45.5,136.4317,2.9985
107.46,45.5,136.3862,2.9975
107.48,45.5,136.4317,2.9985
107.5,45.5,136.4545,2.999
107.52,44.5,133.4333,2.9985
107.54,45.5,136.4317,2.9985
107.56,45.5,136.4317,2.9985
107.58,45.5,136.4545,2.999
107.6,45.5,136.4317,2.9985
107.62,45.5,136.4317,2.9985
107.64,45.5,136.4317,2.9985
107.66,45.5,136.4317,2.9985
107.68,45.5,136.3862,2.9975
107.7,36,107.946,2.9985
107.72,37,110.9445,2.9985
107.74,37,110.963,2.999
107.76,37,110.9445,2.9985
107.78,37,110.9075,2.9975
107.8,37,110.9445,2.9985
107.82,37,110.9075,2.9975
107.84,37,110.9445,2.9985
107.86,37,110.9445,2.9985
107.88,37,110.9445,2.9985
107.9,39.5,118.4605,2.999
107.92,39.5,118.4012,2.9975
107.94,39.5,118.4408,2.9985
107.96,39.5,118.4012,2.9975
107.98,39.5,118.4408,2.9985
108,39.5,118.4012,2.9975
108.02,39.5,118.4605,2.999
108.04,39.5,118.4605,2.999
108.06,39.5,118.4408,2.9985
108.08,39.5,118.4408,2.9985
108.1,39.5,118.4408,2.9985
108.12,39.5,118.4605,2.999
108.14,40,119.94,2.9985
108.16,39.5,118.4408,2.9985
108.18,39.5,118.4408,2.9985
108.2,39.5,118.4408,2.9985
108.22,39.5,118.4408,2.9985
108.24,39.5,118.4012,2.9975
108.26,39.5,118.4408,2.9985
108.28,39.5,118.4408,2.9985
108.3,39.5,118.4408,2.9985
108.32,39.5,118.4605,2.999
108.34,39.5,118.4012,2.9975
108.36,39.5,118.4605,2.999
108.38,39.5,118.4408,2.9985
108.4,39.5,118.4012,2.9975
108.42,39.5,118.4408,2.9985
108.44,39.5,118.4408,2.9985
108.46,39.5,118.4012,2.9975
108.48,39.5,118.4012,2.9975
108.5,39.5,118.4012,2.9975
108.52,39.5,118.4408,2.9985
108.54,39.5,118.4012,2.9975
108.56,39.5,118.4408,2.9985
108.58,39.5,118.4012,2.9975
108.6,39.5,118.4012,2.9975
108.62,39.5,118.4408,2.9985
108.64,39.5,118.4408,2.9985
108.66,39.5,118.4012,2.9975
108.68,39.5,118.4408,2.9985
108.7,49.5,148.4258,2.9985
108.72,49.5,148.4505,2.999
108.74,49.5,148.4258,2.9985
108.76,49.5,148.4505,2.999
108.78,49.5,148.4258,2.9985
108.8,49.5,148.4505,2.999
108.82,49.5,148.4258,2.9985
108.84,49.5,148.4258,2.9985
108.86,49.5,148.3763,2.9975
108.88,49.5,148.3763,2.9975
108.9,49.5,148.4258,2.9985
108.92,49.5,148.3763,2.9975
108.94,49.5,148.4258,2.9985
108.96,49.5,148.4258,2.9985
108.98,49.5,148.3763,2.9975
109,48.5,145.4515,2.999
109.02,49.5,148.4258,2.9985
109.04,49.5,148.3763,2.9975
109.06,49.5,148.4258,2.9985
109.08,49.5,148.3763,2.9975
109.1,49.5,148.4505,2.999
109.12,49.5,148.3763,2.9975
109.14,49.5,148.4505,2.999
109.16,49.5,148.4258,2.9985
109.18,48.5,145.4273,2.9985
109.2,49.5,148.4258,2.9985
109.22,49.5,148.3763,2.9975
109.24,46.5,139.4303,2.9985
109.26,46.5,139.4303,2.9985
109.28,46.5,139.4303,2.9985
109.3,46.5,139.3837,2.9975
109.32,46.5,139.4535,2.999
109.34,46.5,139.4303,2.9985
109.36,46.5,139.4303,2.9985
109.38,46.5,139.4303,2.9985
109.4,46.5,139.4535,2.999
109.42,46.5,139.3837,2.9975
109.44,46.5,139.4303,2.9985
109.46,46.5,139.3837,2.9975
109.48,46.5,139.4303,2.9985
109.5,46.5,139.3837,2.9975
109.52,46.5,139.4303,2.9985
109.54,46.5,139.4535,2.999
109.56,46.5,139.4303,2.9985
109.58,46.5,139.4303,2.9985
109.6,46.5,139.4535,2.999
109.62,46,137.931,2.9985
109.64,46.5,139.4303,2.9985
109.66,46.5,139.4303,2.9985
109.68,46.5,139.3837,2.9975
109.7,38,113.962,2.999
109.72,37,110.9075,2.9975
109.74,37.5,112.4625,2.999
109.76,37.5,112.4438,2.9985
109.78,37,110.9445,2.9985
109.8,37,110.963,2.999
109.82,37,110.963,2.999
109.84,37.5,112.4438,2.9985
109.86,37,110.9445,2.9985
109.88,37,110.9075,2.9975
109.9,37,110.963,2.999
109.92,37.5,112.4438,2.9985
109.94,37.5,112.4438,2.9985
109.96,37.5,112.4438,2.9985
109.98,37,110.9075,2.9975
110,37,110.963,2.999
110.02,37,110.9445,2.9985
110.04,37.5,112.4438,2.9985
110.06,37,110.9075,2.9975
110.08,37,110.9445,2.9985
110.1,37,110.9445,2.9985
110.12,37,110.9075,2.9975
110.14,37.5,112.4438,2.9985
110.16,37.5,112.4438,2.9985
110.18,37,110.9445,2.9985
110.2,37,110.9445,2.9985
110.22,37,110.963,2.999
110.24,37.5,112.4438,2.9985
110.26,37,110.963,2.999
110.28,37,110.9445,2.9985
110.3,37,110.9445,2.9985
110.32,37,110.9445,2.9985
110.34,37.5,112.4438,2.9985
110.36,37,110.963,2.999
110.38,37,110.9075,2.9975
110.4,37,110.9445,2.9985
110.42,37,110.9075,2.9975
110.44,37.5,112.4625,2.999
110.46,37,110.9445,2.9985
110.48,36.5,109.4087,2.9975
110.5,37,110.9445,2.9985
110.52,37,110.9445,2.9985
110.54,37.5,112.4625,2.999
110.56,37,110.9445,2.9985
110.58,37,110.9075,2.9975
110.6,37,110.9445,2.9985
110.62,37,110.9445,2.9985
110.64,37.5,112.4625,2.999
110.66,36.5,109.4453,2.9985
110.68,37,110.9075,2.9975
110.7,45.5,136.4317,2.9985
110.72,45.5,136.3862,2.9975
110.74,45.5,136.4317,2.9985
110.76,45.5,136.4545,2.999
110.78,45.5,136.4317,2.9985
110.8,45.5,136.4317,2.9985
110.82,45.5,136.4545,2.999
110.84,46,137.931,2.9985
110.86,45.5,136.4545,2.999
110.88,45.5,136.3862,2.9975
110.9,46,137.885,2.9975
110.92,45.5,136.4545,2.999
110.94,46,137.885,2.9975
110.96,45.5,136.4545,2.999
110.98,45.5,136.4317,2.9985
111,45.5,136.4317,2.9985
111.02,45.5,136.4317,2.9985
111.04,45.5,136.4545,2.999
111.06,45.5,136.4317,2.9985
111.08,45.5,136.4317,2.9985
111.1,45.5,136.4317,2.9985
111.12,46,137.885,2.9975
111.14,46,137.931,2.9985
111.16,45.5,136.3862,2.9975
111.18,45.5,136.4545,2.999
111.2,45.5,136.3862,2.9975
111.22,45.5,136.4317,2.9985
111.24,45.5,136.4317,2.9985
111.26,45.5,136.4317,2.9985
111.28,45.5,136.3862,2.9975
111.3,45.5,136.4317,2.9985
111.32,45.5,136.4317,2.9985
111.34,45.5,136.4545,2.999
111.36,45.5,136.4317,2.9985
111.38,45.5,136.4317,2.9985
111.4,45.5,136.4317,2.9985
111.42,45.5,136.4317,2.9985
111.44,46,137.931,2.9985
111.46,49,146.9265,2.9985
111.48,49,146.8775,2.9975
111.5,49,146.951,2.999
111.52,49,146.9265,2.9985
111.54,49.5,148.4258,2.9985
111.56,49,146.9265,2.9985
111.58,49,146.8775,2.9975
111.6,49,146.9265,2.9985
111.62,49,146.9265,2.9985
111.64,49,146.951,2.999
111.66,49.5,148.4258,2.9985
111.68,49,146.9265,2.9985
111.7,40.5,121.4595,2.999
111.72,40.5,121.4393,2.9985
111.74,41,122.9385,2.9985
111.76,40.5,121.4595,2.999
111.78,40.5,121.4595,2.999
111.8,40.5,121.4393,2.9985
111.82,40.5,121.3988,2.9975
111.84,41,122.9385,2.9985
111.86,40.5,121.4393,2.9985
111.88,40.5,121.4393,2.9985
111.9,40.5,121.4595,2.999
111.92,40.5,121.3988,2.9975
111.94,40.5,121.4393,2.9985
111.96,40.5,121.4393,2.9985
111.98,40.5,121.4393,2.9985
112,40.5,121.4393,2.9985
112.02,40.5,121.4393,2.9985
112.04,41,122.9385,2.9985
112.06,40.5,121.4393,2.9985
112.08,40.5,121.4595,2.999
112.1,40.5,121.4393,2.9985
112.12,40.5,121.4393,2.9985
112.14,39.5,118.4408,2.9985
112.16,41,122.9385,2.9985
112.18,40.5,121.4393,2.9985
112.2,40.5,121.4393,2.9985
112.22,40.5,121.4595,2.999
112.24,41,122.9385,2.9985
112.26,40.5,121.4393,2.9985
112.28,40.5,121.4595,2.999
112.3,40.5,121.3988,2.9975
112.32,41,122.9385,2.9985
112.34,40.5,121.4393,2.9985
112.36,40.5,121.4393,2.9985
112.38,40.5,121.3988,2.9975
112.4,40.5,121.3988,2.9975
112.42,40.5,121.4393,2.9985
112.44,40.5,121.4393,2.9985
112.46,41,122.9385,2.9985
112.48,40.5,121.4393,2.9985
112.5,40.5,121.4393,2.9985
112.52,40.5,121.4393,2.9985
112.54,41,122.8975,2.9975
112.56,40.5,121.3988,2.9975
112.58,40.5,121.4393,2.9985
112.6,40.5,121.4393,2.9985
112.62,40.5,121.4393,2.9985
112.64,40.5,121.3988,2.9975
112.66,40.5,121.3988,2.9975
112.68,40.5,121.4393,2.9985
112.7,49.5,148.4505,2.999
112.72,49.5,148.4258,2.9985
112.74,49.5,148.4258,2.9985
112.76,49,146.951,2.999
112.78,46.5,139.4303,2.9985
112.8,46.5,139.4303,2.9985
112.82,46.5,139.4303,2.9985
112.84,47,140.9295,2.9985
112.86,46.5,139.4303,2.9985
112.88,46,137.931,2.9985
112.9,46,137.931,2.9985
112.92,46,137.954,2.999
112.94,46.5,139.4303,2.9985
112.96,46.5,139.4303,2.9985
112.98,46,137.954,2.999
113,46.5,139.4303,2.9985
113.02,46.5,139.4535,2.999
113.04,46.5,139.4303,2.9985
113.06,46.5,139.4535,2.999
113.08,46.5,139.3837,2.9975
113.1,46.5,139.4303,2.9985
113.12,46,137.931,2.9985
113.14,46.5,139.4535,2.999
113.16,46,137.931,2.9985
113.18,46,137.885,2.9975
113.2,46.5,139.4303,2.9985
113.22,46.5,139.4303,2.9985
113.24,46.5,139.4303,2.9985
113.26,46.5,139.4303,2.9985
113.28,46.5,139.4535,2.999
113.3,46.5,139.4303,2.9985
113.32,46,137.931,2.9985
113.34,46.5,139.4303,2.9985
113.36,46.5,139.4535,2.999
113.38,46.5,139.4535,2.999
113.4,46,137.931,2.9985
113.42,46.5,139.4303,2.9985
113.44,46.5,139.4535,2.999
113.46,46.5,139.3837,2.9975
113.48,46.5,139.3837,2.9975
113.5,46.5,139.4303,2.9985
113.52,46.5,139.4535,2.999
113.54,46.5,139.4303,2.9985
113.56,46.5,139.4303,2.9985
113.58,46.5,139.4303,2.9985
113.6,46.5,139.3837,2.9975
113.62,46,137.931,2.9985
113.64,46.5,139.3837,2.9975
113.66,46.5,139.3837,2.9975
113.68,46.5,139.4535,2.999
113.7,38,113.905,2.9975
113.72,38,113.943,2.9985
113.74,38,113.943,2.9985
113.76,38,113.943,2.9985
113.78,38,113.905,2.9975
113.8,38,113.943,2.9985
113.82,38,113.905,2.9975
113.84,38,113.943,2.9985
113.86,38,113.962,2.999
113.88,38,113.962,2.999
113.9,38,113.905,2.9975
113.92,38,113.962,2.999
113.94,38,113.943,2.9985
113.96,38,113.943,2.9985
113.98,38,113.943,2.9985
114,38,113.962,2.999
114.02,38,113.943,2.9985
114.04,38,113.905,2.9975
114.06,38,113.943,2.9985
114.08,38,113.962,2.999
114.1,38,113.943,2.9985
114.12,40.5,121.4595,2.999
114.14,40.5,121.4393,2.9985
114.16,40.5,121.3988,2.9975
114.18,40.5,121.4393,2.9985
114.2,40.5,121.4595,2.999
114.22,40.5,121.4595,2.999
114.24,40.5,121.4393,2.9985
114.26,40.5,121.4393,2.9985
114.28,40.5,121.4393,2.9985
114.3,40.5,121.4393,2.9985
114.32,40.5,121.4393,2.9985
114.34,40.5,121.4393,2.9985
114.36,40.5,121.4393,2.9985
114.38,40.5,121.4595,2.999
114.4,40.5,121.4393,2.9985
114.42,40.5,121.4393,2.9985
114.44,40.5,121.3988,2.9975
114.46,40.5,121.3988,2.9975
114.48,40.5,121.4595,2.999
114.5,40.5,121.4393,2.9985
114.52,40.5,121.4595,2.999
114.54,40.5,121.4393,2.9985
114.56,40.5,121.4393,2.9985
114.58,40.5,121.4393,2.9985
114.6,40.5,121.3988,2.9975
114.62,40.5,121.4393,2.9985
114.64,41,122.9385,2.9985
114.66,40.5,121.4798,2.9995
114.68,40.5,121.3988,2.9975
114.7,49,146.9265,2.9985
114.72,49.5,148.4505,2.999
114.74,49,146.9265,2.9985
114.76,49.5,148.4505,2.999
114.78,49,146.8775,2.9975
114.8,49,146.9265,2.9985
114.82,49.5,148.4258,2.9985
114.84,49.5,148.3763,2.9975
114.86,49,146.8775,2.9975
114.88,49,146.8775,2.9975
114.9,49.5,148.4258,2.9985
114.92,49.5,148.4505,2.999
114.94,49.5,148.3763,2.9975
114.96,49,146.9265,2.9985
114.98,49.5,148.4505,2.999
115,49,146.8775,2.9975
115.02,49.5,148.4505,2.999
115.04,49.5,148.4258,2.9985
115.06,49.5,148.4258,2.9985
115.08,49.5,148.4505,2.999
115.1,48.5,145.4515,2.999
115.12,49.5,148.4258,2.9985
115.14,49.5,148.4505,2.999
115.16,49,146.9265,2.9985
115.18,49.5,148.4258,2.9985
115.2,49.5,148.4258,2.9985
115.22,49.5,148.4258,2.9985
115.24,49.5,148.4258,2.9985
115.26,49.5,148.4258,2.9985
115.28,49,146.951,2.999
115.3,49.5,148.4505,2.999
115.32,49.5,148.4505,2.999
115.34,49,146.951,2.999
115.36,49.5,148.4505,2.999
115.38,49.5,148.4258,2.9985
115.4,49.5,148.4258,2.9985
115.42,49.5,148.4258,2.9985
115.44,50,149.925,2.9985
115.46,50,149.925,2.9985
115.48,50,149.875,2.9975
115.5,49.5,148.4258,2.9985
115.52,49.5,148.4505,2.999
115.54,50,149.95,2.999
115.56,48.5,145.4273,2.9985
115.58,49,146.951,2.999
115.6,48.5,145.4515,2.999
115.62,49,146.9265,2.9985
115.64,49,146.9265,2.9985
115.66,48.5,145.4273,2.9985
115.68,48.5,145.4273,2.9985
115.7,40,119.9,2.9975
115.72,40.5,121.4393,2.9985
115.74,40,119.94,2.9985
115.76,40,119.94,2.9985
115.78,40,119.96,2.999
115.8,40,119.94,2.9985
115.82,40,119.94,2.9985
115.84,40,119.94,2.9985
115.86,40,119.94,2.9985
115.88,40,119.94,2.9985
115.9,40,119.94,2.9985
115.92,40,119.94,2.9985
115.94,40,119.94,2.9985
115.96,40,119.94,2.9985
115.98,40,119.94,2.9985
116,39.5,118.4408,2.9985
116.02,40,119.94,2.9985
116.04,40,119.9,2.9975
116.06,40,119.96,2.999
116.08,40,119.9,2.9975
116.1,40,119.96,2.999
116.12,40,119.94,2.9985
116.14,40,119.94,2.9985
116.16,40,119.94,2.9985
116.18,40,119.9,2.9975
116.2,40,119.94,2.9985
116.22,40,119.94,2.9985
116.24,40,119.94,2.9985
116.26,40,119.94,2.9985
116.28,40,119.94,2.9985
116.3,40,119.96,2.999
116.32,40,119.9,2.9975
116.34,38,113.943,2.9985
116.36,37.5,112.4438,2.9985
116.38,38,113.962,2.999
116.4,38,113.943,2.9985
116.42,38,113.943,2.9985
116.44,38,113.905,2.9975
116.46,37.5,112.4438,2.9985
116.48,37.5,112.4062,2.9975
116.5,38,113.943,2.9985
116.52,38,113.943,2.9985
116.54,38,113.962,2.999
116.56,37.5,112.4438,2.9985
116.58,37,110.9445,2.9985
116.6,38,113.962,2.999
116.62,38,113.981,2.9995
116.64,38,113.962,2.999
116.66,37.5,112.4062,2.9975
116.68,38,113.943,2.9985
116.7,46.5,139.4303,2.9985
116.72,46.5,139.4303,2.9985
116.74,46.5,139.4303,2.9985
116.76,45,134.9325,2.9985
116.78,46,137.954,2.999
116.8,46.5,139.3837,2.9975
116.82,46.5,139.4535,2.999
116.84,46.5,139.4303,2.9985
116.86,46.5,139.4535,2.999
116.88,46.5,139.4303,2.9985
116.9,46.5,139.4535,2.999
116.92,46.5,139.4303,2.9985
116.94,46.5,139.4535,2.999
116.96,46.5,139.4303,2.9985
116.98,46.5,139.4535,2.999
117,46,137.885,2.9975
117.02,46.5,139.3837,2.9975
117.04,46.5,139.4535,2.999
117.06,46.5,139.4303,2.9985
117.08,46.5,139.4535,2.999
117.1,46.5,139.4303,2.9985
117.12,46.5,139.4535,2.999
117.14,46.5,139.4535,2.999
117.16,46.5,139.4303,2.9985
117.18,46.5,139.4535,2.999
117.2,46.5,139.4303,2.9985
117.22,46.5,139.4535,2.999
117.24,46.5,139.4303,2.9985
117.26,46.5,139.3837,2.9975
117.28,46.5,139.3837,2.9975
117.3,46.5,139.4535,2.999
117.32,46.5,139.4535,2.999
117.34,46.5,139.4303,2.9985
117.36,46,137.931,2.9985
117.38,46.5,139.4303,2.9985
117.4,46.5,139.4303,2.9985
117.42,46.5,139.4535,2.999
117.44,46.5,139.4303,2.9985
117.46,46.5,139.4303,2.9985
117.48,46.5,139.4535,2.999
117.5,46.5,139.4535,2.999
117.52,46.5,139.4535,2.999
117.54,46.5,139.4303,2.9985
117.56,46.5,139.4535,2.999
117.58,46.5,139.4303,2.9985
117.6,46,137.931,2.9985
117.62,46.5,139.4303,2.9985
117.64,46.5,139.3837,2.9975
117.66,49.5,148.4258,2.9985
117.68,49.5,148.4258,2.9985
117.7,40.5,121.3988,2.9975
117.72,40.5,121.3988,2.9975
117.74,40.5,121.3988,2.9975
117.76,40.5,121.4393,2.9985
117.78,40.5,121.4393,2.9985
117.8,40.5,121.4393,2.9985
117.82,41,122.9385,2.9985
117.84,40.5,121.4595,2.999
117.86,40.5,121.3988,2.9975
117.88,40.5,121.4393,2.9985
117.9,40.5,121.4393,2.9985
117.92,40.5,121.4393,2.9985
117.94,40.5,121.4393,2.9985
117.96,40,119.94,2.9985
117.98,40.5,121.4393,2.9985
118,40.5,121.4595,2.999
118.02,40.5,121.4393,2.9985
118.04,40.5,121.3988,2.9975
118.06,39.5,118.4012,2.9975
118.08,40.5,121.4393,2.9985
118.1,40.5,121.4595,2.999
118.12,40.5,121.4393,2.9985
118.14,40.5,121.3988,2.9975
118.16,40.5,121.4393,2.9985
118.18,40.5,121.4393,2.9985
118.2,40.5,121.4393,2.9985
118.22,40.5,121.4595,2.999
118.24,39.5,118.4012,2.9975
118.26,40,119.94,2.9985
118.28,40.5,121.4393,2.9985
118.3,40.5,121.4595,2.999
118.32,40.5,121.4393,2.9985
118.34,40.5,121.4595,2.999
118.36,40,119.94,2.9985
118.38,40,119.94,2.9985
118.4,40.5,121.4393,2.9985
118.42,40.5,121.4393,2.9985
118.44,40.5,121.4393,2.9985
118.46,40,119.94,2.9985
118.48,40,119.96,2.999
118.5,40.5,121.4393,2.9985
118.52,40.5,121.4393,2.9985
118.54,40.5,121.3988,2.9975
118.56,40.5,121.4393,2.9985
118.58,40.5,121.4393,2.9985
118.6,40.5,121.4393,2.9985
118.62,40.5,121.4393,2.9985
118.64,40.5,121.3988,2.9975
118.66,40.5,121.4393,2.9985
118.68,40.5,121.4393,2.9985
118.7,49,146.9265,2.9985
118.72,49,146.8775,2.9975
118.74,49,146.8775,2.9975
118.76,49,146.951,2.999
118.78,49,146.8775,2.9975
118.8,49,146.8775,2.9975
118.82,49.5,148.4258,2.9985
118.84,49,146.9265,2.9985
118.86,49,146.951,2.999
118.88,49,146.9265,2.9985
118.9,49,146.951,2.999
118.92,49,146.9265,2.9985
118.94,49.5,148.3763,2.9975
118.96,49.5,148.4258,2.9985
118.98,49,146.9265,2.9985
119,46.5,139.4303,2.9985
119.02,46.5,139.3837,2.9975
119.04,46.5,139.4303,2.9985
119.06,46.5,139.4303,2.9985
119.08,46,137.931,2.9985
119.1,46,137.931,2.9985
119.12,46.5,139.4303,2.9985
119.14,46.5,139.4303,2.9985
119.16,46.5,139.4303,2.9985
119.18,46,137.954,2.999
119.2,46.5,139.4303,2.9985
119.22,46.5,139.4303,2.9985
119.24,46.5,139.4535,2.999
119.26,46.5,139.4535,2.999
119.28,46.5,139.4303,2.9985
119.3,46.5,139.4303,2.9985
119.32,46.5,139.3837,2.9975
119.34,46.5,139.4303,2.9985
119.36,46,137.954,2.999
119.38,46,137.931,2.9985
119.4,46.5,139.4303,2.9985
119.42,46.5,139.3837,2.9975
119.44,46.5,139.4535,2.999
119.46,46.5,139.4303,2.9985
119.48,46,137.931,2.9985
119.5,46.5,139.3837,2.9975
119.52,46.5,139.4303,2.9985
119.54,45.5,136.4317,2.9985
119.56,45,134.955,2.999
119.58,45.5,136.4317,2.9985
119.6,45,134.9325,2.9985
119.62,45.5,136.4317,2.9985
119.64,45.5,136.4317,2.9985
119.66,45.5,136.4317,2.9985
119.68,45,134.9325,2.9985
119.7,37,110.9075,2.9975
119.72,36,107.964,2.999
119.74,37,110.9445,2.9985
119.76,37,110.9445,2.9985
119.78,37,110.963,2.999
119.8,37,110.9075,2.9975
119.82,37,110.9075,2.9975
119.84,37,110.963,2.999
119.86,36.5,109.4453,2.9985
119.88,36.5,109.4453,2.9985
119.9,37,110.9445,2.9985
119.92,37,110.9445,2.9985
119.94,37,110.9075,2.9975
119.96,37,110.9445,2.9985
119.98,37,110.9445,2.9985
120,36.5,109.4635,2.999
